"category","country","unit","year","value","sheet"
"Frozen vegetables","Guatemala","Million dollars","2010",38.8,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2009",54.7,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2008",70.8,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2007",46.4,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2006",37.8,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2005",37,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2004",42.7,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2003",37.3,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2002",30.7,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2001",24.7,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","2000",29.7,"Vegetables"
"Frozen vegetables","Guatemala","Million dollars","1999",33.9,"Vegetables"
"Frozen vegetables","China","Million dollars","2023",70.9,"Vegetables"
"Frozen vegetables","China","Million dollars","2022",69.8,"Vegetables"
"Frozen vegetables","China","Million dollars","2021",62,"Vegetables"
"Frozen vegetables","China","Million dollars","2020",75.6,"Vegetables"
"Frozen vegetables","China","Million dollars","2019",73.6,"Vegetables"
"Frozen vegetables","China","Million dollars","2018",83.4,"Vegetables"
"Frozen vegetables","China","Million dollars","2017",78.4,"Vegetables"
"Frozen vegetables","China","Million dollars","2016",69.8,"Vegetables"
"Frozen vegetables","China","Million dollars","2015",67.9,"Vegetables"
"Frozen vegetables","China","Million dollars","2014",63.5,"Vegetables"
"Frozen vegetables","China","Million dollars","2013",58.9,"Vegetables"
"Frozen vegetables","China","Million dollars","2012",70.3,"Vegetables"
"Frozen vegetables","China","Million dollars","2011",75.3,"Vegetables"
"Frozen vegetables","China","Million dollars","2010",66.6,"Vegetables"
"Frozen vegetables","China","Million dollars","2009",73.7,"Vegetables"
"Frozen vegetables","China","Million dollars","2008",72.4,"Vegetables"
"Frozen vegetables","China","Million dollars","2007",65.8,"Vegetables"
"Frozen vegetables","China","Million dollars","2006",48.3,"Vegetables"
"Frozen vegetables","China","Million dollars","2005",33.8,"Vegetables"
"Frozen vegetables","China","Million dollars","2004",29.9,"Vegetables"
"Frozen vegetables","China","Million dollars","2003",18.7,"Vegetables"
"Frozen vegetables","China","Million dollars","2002",16.2,"Vegetables"
"Frozen vegetables","China","Million dollars","2001",15.9,"Vegetables"
"Frozen vegetables","China","Million dollars","2000",15.2,"Vegetables"
"Frozen vegetables","China","Million dollars","1999",17.9,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2023",66.1,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2022",55.9,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2021",54.3,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2020",55.3,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2019",49.2,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2018",41.3,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2017",40,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2016",34.5,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2015",33.1,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2014",27.2,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2013",22,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2012",26.8,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2011",23.5,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2010",24.8,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2009",25.9,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2008",26.7,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2007",26.6,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2006",20.5,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2005",15.4,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2004",13.6,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2003",12.2,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2002",9,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2001",5.9,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","2000",2.7,"Vegetables"
"Frozen vegetables","Ecuador","Million dollars","1999",1.8,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2023",56.3,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2022",59.5,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2021",56.2,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2020",57.7,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2019",41.4,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2018",32.3,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2017",23.1,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2016",27.3,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2015",27.2,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2014",21,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2013",16.6,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2012",18.8,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2011",15.2,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2010",8.7,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2009",10.1,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2008",13.2,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2007",10.8,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2006",9.9,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2005",11.3,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2004",9.7,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2003",9.8,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2002",6.8,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2001",4.9,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","2000",3.6,"Vegetables"
"Frozen vegetables","Belgium","Million dollars","1999",2.8,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2023",261,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2022",276.7,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2021",262.6,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2020",246.2,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2019",220,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2018",205.7,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2017",164.9,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2016",149.8,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2015",134.4,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2014",123.5,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2013",117.2,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2012",120.7,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2011",103.2,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2010",73.6,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2009",76.5,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2008",88.1,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2007",75.4,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2006",62,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2005",47.4,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2004",53.5000000000001,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2003",48.4,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2002",35.1,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2001",25.7,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","2000",21.4,"Vegetables"
"Frozen vegetables","Rest of world","Million dollars","1999",23.5,"Vegetables"
"Frozen vegetables","World","Million dollars","2023",1343.8,"Vegetables"
"Frozen vegetables","World","Million dollars","2022",1292.4,"Vegetables"
"Frozen vegetables","World","Million dollars","2021",1174.3,"Vegetables"
"Frozen vegetables","World","Million dollars","2020",1188.8,"Vegetables"
"Frozen vegetables","World","Million dollars","2019",1087.2,"Vegetables"
"Frozen vegetables","World","Million dollars","2018",1046.3,"Vegetables"
"Frozen vegetables","World","Million dollars","2017",932.8,"Vegetables"
"Frozen vegetables","World","Million dollars","2016",920.4,"Vegetables"
"Frozen vegetables","World","Million dollars","2015",890.3,"Vegetables"
"Frozen vegetables","World","Million dollars","2014",833.3,"Vegetables"
"Frozen vegetables","World","Million dollars","2013",782.9,"Vegetables"
"Frozen vegetables","World","Million dollars","2012",798,"Vegetables"
"Frozen vegetables","World","Million dollars","2011",754.5,"Vegetables"
"Frozen vegetables","World","Million dollars","2010",630.7,"Vegetables"
"Frozen vegetables","World","Million dollars","2009",627.7,"Vegetables"
"Frozen vegetables","World","Million dollars","2008",667.7,"Vegetables"
"Frozen vegetables","World","Million dollars","2007",565.4,"Vegetables"
"Frozen vegetables","World","Million dollars","2006",468.6,"Vegetables"
"Frozen vegetables","World","Million dollars","2005",439,"Vegetables"
"Frozen vegetables","World","Million dollars","2004",420.1,"Vegetables"
"Frozen vegetables","World","Million dollars","2003",367.4,"Vegetables"
"Frozen vegetables","World","Million dollars","2002",315.5,"Vegetables"
"Frozen vegetables","World","Million dollars","2001",283.3,"Vegetables"
"Frozen vegetables","World","Million dollars","2000",273.1,"Vegetables"
"Frozen vegetables","World","Million dollars","1999",289.4,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2023",898.9,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2022",950.2,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2021",907.2,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2020",944,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2019",875.2,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2018",845.6,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2017",779.1,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2016",771,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2015",767.4,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2014",704.5,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2013",663.9,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2012",699.5,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2011",698.9,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2010",615.3,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2009",614.9,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2008",673.6,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2007",615.8,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2006",522.6,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2005",519.2,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2004",517.1,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2003",449.2,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2002",392.1,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2001",358.2,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","2000",352.2,"Vegetables"
"Frozen vegetables","World (quantity)","1,000 metric tons","1999",376.3,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2023",358,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2022",384.6,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2021",292.8,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2020",191.3,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2019",180.1,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2018",211.6,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2017",210.2,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2016",179.4,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2015",172.3,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2014",186.6,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2013",156,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2012",147.1,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2011",108.7,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2010",73.4,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2009",102.7,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2008",106.6,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2007",81.3,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2006",61.9,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2005",66.9,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2004",68.5,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2003",61.7,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2002",72,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2001",53.2,"Vegetables"
"Dried vegetables ","Canada","Million dollars","2000",35.6,"Vegetables"
"Dried vegetables ","Canada","Million dollars","1999",30,"Vegetables"
"Dried vegetables ","China","Million dollars","2023",110.2,"Vegetables"
"Dried vegetables ","China","Million dollars","2022",141.8,"Vegetables"
"Dried vegetables ","China","Million dollars","2021",123.2,"Vegetables"
"Dried vegetables ","China","Million dollars","2020",120.6,"Vegetables"
"Dried vegetables ","China","Million dollars","2019",111.4,"Vegetables"
"Dried vegetables ","China","Million dollars","2018",182.2,"Vegetables"
"Dried vegetables ","China","Million dollars","2017",205.5,"Vegetables"
"Dried vegetables ","China","Million dollars","2016",215.6,"Vegetables"
"Dried vegetables ","China","Million dollars","2015",191.1,"Vegetables"
"Dried vegetables ","China","Million dollars","2014",175.6,"Vegetables"
"Dried vegetables ","China","Million dollars","2013",173.5,"Vegetables"
"Dried vegetables ","China","Million dollars","2012",166.3,"Vegetables"
"Dried vegetables ","China","Million dollars","2011",195.6,"Vegetables"
"Dried vegetables ","China","Million dollars","2010",156,"Vegetables"
"Dried vegetables ","China","Million dollars","2009",105.1,"Vegetables"
"Dried vegetables ","China","Million dollars","2008",125.6,"Vegetables"
"Dried vegetables ","China","Million dollars","2007",125.4,"Vegetables"
"Dried vegetables ","China","Million dollars","2006",107.9,"Vegetables"
"Dried vegetables ","China","Million dollars","2005",69.5,"Vegetables"
"Dried vegetables ","China","Million dollars","2004",58.9,"Vegetables"
"Dried vegetables ","China","Million dollars","2003",49.5,"Vegetables"
"Dried vegetables ","China","Million dollars","2002",46,"Vegetables"
"Dried vegetables ","China","Million dollars","2001",36.1,"Vegetables"
"Dried vegetables ","China","Million dollars","2000",35,"Vegetables"
"Dried vegetables ","China","Million dollars","1999",40.9,"Vegetables"
"Dried vegetables ","India","Million dollars","2023",66.5,"Vegetables"
"Dried vegetables ","India","Million dollars","2022",63,"Vegetables"
"Dried vegetables ","India","Million dollars","2021",52.9,"Vegetables"
"Dried vegetables ","India","Million dollars","2020",55,"Vegetables"
"Dried vegetables ","India","Million dollars","2019",40.2,"Vegetables"
"Dried vegetables ","India","Million dollars","2018",53.5,"Vegetables"
"Dried vegetables ","India","Million dollars","2017",48.6,"Vegetables"
"Dried vegetables ","India","Million dollars","2016",44.6,"Vegetables"
"Dried vegetables ","India","Million dollars","2015",52,"Vegetables"
"Dried vegetables ","India","Million dollars","2014",80.7,"Vegetables"
"Dried vegetables ","India","Million dollars","2013",82.1,"Vegetables"
"Dried vegetables ","India","Million dollars","2012",177.9,"Vegetables"
"Dried vegetables ","India","Million dollars","2011",70,"Vegetables"
"Dried vegetables ","India","Million dollars","2010",36.4,"Vegetables"
"Dried vegetables ","India","Million dollars","2009",20,"Vegetables"
"Dried vegetables ","India","Million dollars","2008",31.7,"Vegetables"
"Dried vegetables ","India","Million dollars","2007",24,"Vegetables"
"Dried vegetables ","India","Million dollars","2006",33.6,"Vegetables"
"Dried vegetables ","India","Million dollars","2005",27.6,"Vegetables"
"Dried vegetables ","India","Million dollars","2004",22.6,"Vegetables"
"Dried vegetables ","India","Million dollars","2003",28.8,"Vegetables"
"Dried vegetables ","India","Million dollars","2002",22.1,"Vegetables"
"Dried vegetables ","India","Million dollars","2001",22.7,"Vegetables"
"Dried vegetables ","India","Million dollars","2000",36.8,"Vegetables"
"Dried vegetables ","India","Million dollars","1999",23,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2023",50.3,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2022",57,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2021",56.6,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2020",65.5,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2019",36.8,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2018",42.6,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2017",48.9,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2016",49.7,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2015",41.7,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2014",56.5,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2013",52,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2012",42,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2011",34,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2010",42.3,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2009",34.9,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2008",37.6,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2007",29.5,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2006",24.5,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2005",29.4,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2004",24.9,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2003",14.9,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2002",19.5,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2001",16.7,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","2000",20.4,"Vegetables"
"Dried vegetables ","Mexico","Million dollars","1999",21.5,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2023",42,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2022",28,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2021",18.4,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2020",24.4,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2019",13.9,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2018",13.3,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2017",12.1,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2016",12.7,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2015",16.3,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2014",3.8,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2013",2.9,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2012",4.6,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2011",3.2,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2010",5.3,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2009",7,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2008",10.8,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2007",3.5,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2006",3.4,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2005",3.2,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2004",1.4,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2003",1.1,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2002",0.4,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2001",0.1,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","2000",0.1,"Vegetables"
"Dried vegetables ","Nicaragua","Million dollars","1999",0.1,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2023",260.3,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2022",270.9,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2021",243.6,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2020",206,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2019",167.9,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2018",180.7,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2017",160.8,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2016",158.2,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2015",167.9,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2014",156.6,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2013",144.1,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2012",155.6,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2011",159.3,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2010",125.5,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2009",128.9,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2008",138.7,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2007",116,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2006",107.9,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2005",98.1,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2004",85.2,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2003",88.3,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2002",100.2,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2001",84.5,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","2000",76.8,"Vegetables"
"Dried vegetables ","Rest of world","Million dollars","1999",77.5,"Vegetables"
"Dried vegetables ","World","Million dollars","2023",887.3,"Vegetables"
"Dried vegetables ","World","Million dollars","2022",945.3,"Vegetables"
"Dried vegetables ","World","Million dollars","2021",787.5,"Vegetables"
"Dried vegetables ","World","Million dollars","2020",662.8,"Vegetables"
"Dried vegetables ","World","Million dollars","2019",550.3,"Vegetables"
"Dried vegetables ","World","Million dollars","2018",683.9,"Vegetables"
"Dried vegetables ","World","Million dollars","2017",686.1,"Vegetables"
"Dried vegetables ","World","Million dollars","2016",660.2,"Vegetables"
"Dried vegetables ","World","Million dollars","2015",641.3,"Vegetables"
"Dried vegetables ","World","Million dollars","2014",659.8,"Vegetables"
"Dried vegetables ","World","Million dollars","2013",610.6,"Vegetables"
"Dried vegetables ","World","Million dollars","2012",693.5,"Vegetables"
"Dried vegetables ","World","Million dollars","2011",570.8,"Vegetables"
"Dried vegetables ","World","Million dollars","2010",438.9,"Vegetables"
"Dried vegetables ","World","Million dollars","2009",398.6,"Vegetables"
"Dried vegetables ","World","Million dollars","2008",451,"Vegetables"
"Dried vegetables ","World","Million dollars","2007",379.7,"Vegetables"
"Dried vegetables ","World","Million dollars","2006",339.2,"Vegetables"
"Dried vegetables ","World","Million dollars","2005",294.7,"Vegetables"
"Dried vegetables ","World","Million dollars","2004",261.5,"Vegetables"
"Dried vegetables ","World","Million dollars","2003",244.3,"Vegetables"
"Dried vegetables ","World","Million dollars","2002",260.2,"Vegetables"
"Dried vegetables ","World","Million dollars","2001",213.3,"Vegetables"
"Dried vegetables ","World","Million dollars","2000",204.7,"Vegetables"
"Dried vegetables ","World","Million dollars","1999",193,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2023",778.3,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2022",801.1,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2021",723.3,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2020",550.9,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2019",578.9,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2018",731.1,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2017",638.2,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2016",538.9,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2015",527.3,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2014",605.8,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2013",446.5,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2012",410.9,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2011",405.2,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2010",330.3,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2009",346.6,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2008",375.9,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2007",365.1,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2006",352.5,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2005",321.3,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2004",323.3,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2003",316.8,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2002",312.5,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2001",263.7,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","2000",256.4,"Vegetables"
"Dried vegetables ","World (quantity)","1,000 metric tons","1999",253.9,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2023",2063.9,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2022",1745.4,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2021",1426.8,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2020",1170.2,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2019",1117.5,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2018",1123.5,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2017",1039.7,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2016",946.6,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2015",881.8,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2014",897.1,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2013",913.9,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2012",843.6,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2011",815.8,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2010",768.2,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2009",772.1,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2008",765.1,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2007",711.2,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2006",670.9,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2005",626.3,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2004",673.8,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2003",598.1,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2002",508.9,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2001",491.2,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","2000",448.2,"Vegetables"
"Prepared or preserved vegetables ","Canada","Million dollars","1999",363.7,"Vegetables"
