"category","country","unit","year","value","sheet"
"Total dairy products ","Italy","Million dollars","2023",473.4,"Dairy"
"Total dairy products ","Italy","Million dollars","2022",449.7,"Dairy"
"Total dairy products ","Italy","Million dollars","2021",423.6,"Dairy"
"Total dairy products ","Italy","Million dollars","2020",294,"Dairy"
"Total dairy products ","Italy","Million dollars","2019",375.4,"Dairy"
"Total dairy products ","Italy","Million dollars","2018",327.1,"Dairy"
"Total dairy products ","Italy","Million dollars","2017",304.2,"Dairy"
"Total dairy products ","Italy","Million dollars","2016",308,"Dairy"
"Total dairy products ","Italy","Million dollars","2015",304.9,"Dairy"
"Total dairy products ","Italy","Million dollars","2014",308.3,"Dairy"
"Total dairy products ","Italy","Million dollars","2013",310.3,"Dairy"
"Total dairy products ","Italy","Million dollars","2012",301.6,"Dairy"
"Total dairy products ","Italy","Million dollars","2011",311.8,"Dairy"
"Total dairy products ","Italy","Million dollars","2010",277.4,"Dairy"
"Total dairy products ","Italy","Million dollars","2009",267.4,"Dairy"
"Total dairy products ","Italy","Million dollars","2008",326.8,"Dairy"
"Total dairy products ","Italy","Million dollars","2007",302,"Dairy"
"Total dairy products ","Italy","Million dollars","2006",242,"Dairy"
"Total dairy products ","Italy","Million dollars","2005",221,"Dairy"
"Total dairy products ","Italy","Million dollars","2004",223.7,"Dairy"
"Total dairy products ","Italy","Million dollars","2003",210.6,"Dairy"
"Total dairy products ","Italy","Million dollars","2002",165.3,"Dairy"
"Total dairy products ","Italy","Million dollars","2001",162.5,"Dairy"
"Total dairy products ","Italy","Million dollars","2000",145.3,"Dairy"
"Total dairy products ","Italy","Million dollars","1999",146,"Dairy"
"Total dairy products ","Ireland","Million dollars","2023",436.7,"Dairy"
"Total dairy products ","Ireland","Million dollars","2022",399.6,"Dairy"
"Total dairy products ","Ireland","Million dollars","2021",345,"Dairy"
"Total dairy products ","Ireland","Million dollars","2020",252.9,"Dairy"
"Total dairy products ","Ireland","Million dollars","2019",260.1,"Dairy"
"Total dairy products ","Ireland","Million dollars","2018",224.1,"Dairy"
"Total dairy products ","Ireland","Million dollars","2017",145.7,"Dairy"
"Total dairy products ","Ireland","Million dollars","2016",109.9,"Dairy"
"Total dairy products ","Ireland","Million dollars","2015",90.7,"Dairy"
"Total dairy products ","Ireland","Million dollars","2014",75.1,"Dairy"
"Total dairy products ","Ireland","Million dollars","2013",57.2,"Dairy"
"Total dairy products ","Ireland","Million dollars","2012",54.6,"Dairy"
"Total dairy products ","Ireland","Million dollars","2011",42.6,"Dairy"
"Total dairy products ","Ireland","Million dollars","2010",41.1,"Dairy"
"Total dairy products ","Ireland","Million dollars","2009",39.2,"Dairy"
"Total dairy products ","Ireland","Million dollars","2008",46.5,"Dairy"
"Total dairy products ","Ireland","Million dollars","2007",43.9,"Dairy"
"Total dairy products ","Ireland","Million dollars","2006",40.6,"Dairy"
"Total dairy products ","Ireland","Million dollars","2005",44.5,"Dairy"
"Total dairy products ","Ireland","Million dollars","2004",41.3,"Dairy"
"Total dairy products ","Ireland","Million dollars","2003",28.6,"Dairy"
"Total dairy products ","Ireland","Million dollars","2002",28.7,"Dairy"
"Total dairy products ","Ireland","Million dollars","2001",23.1,"Dairy"
"Total dairy products ","Ireland","Million dollars","2000",34.9,"Dairy"
"Total dairy products ","Ireland","Million dollars","1999",42.6,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2023",402.8,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2022",332.7,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2021",279.5,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2020",263.4,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2019",243.7,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2018",249.9,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2017",286.9,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2016",340.3,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2015",371.1,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2014",344.5,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2013",256.1,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2012",343.9,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2011",269.9,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2010",238.8,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2009",261,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2008",313,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2007",256.2,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2006",277.8,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2005",251.6,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2004",242.9,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2003",204.9,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2002",188.8,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2001",214.4,"Dairy"
"Total dairy products ","New Zealand","Million dollars","2000",156.8,"Dairy"
"Total dairy products ","New Zealand","Million dollars","1999",165.2,"Dairy"
"Total dairy products ","France","Million dollars","2023",274.1,"Dairy"
"Total dairy products ","France","Million dollars","2022",250.1,"Dairy"
"Total dairy products ","France","Million dollars","2021",216.9,"Dairy"
"Total dairy products ","France","Million dollars","2020",184.4,"Dairy"
"Total dairy products ","France","Million dollars","2019",202.3,"Dairy"
"Total dairy products ","France","Million dollars","2018",216.6,"Dairy"
"Total dairy products ","France","Million dollars","2017",183.6,"Dairy"
"Total dairy products ","France","Million dollars","2016",187.8,"Dairy"
"Total dairy products ","France","Million dollars","2015",188,"Dairy"
"Total dairy products ","France","Million dollars","2014",213.5,"Dairy"
"Total dairy products ","France","Million dollars","2013",199.8,"Dairy"
"Total dairy products ","France","Million dollars","2012",169.8,"Dairy"
"Total dairy products ","France","Million dollars","2011",186.1,"Dairy"
"Total dairy products ","France","Million dollars","2010",144.9,"Dairy"
"Total dairy products ","France","Million dollars","2009",143.5,"Dairy"
"Total dairy products ","France","Million dollars","2008",157.5,"Dairy"
"Total dairy products ","France","Million dollars","2007",152.2,"Dairy"
"Total dairy products ","France","Million dollars","2006",136.2,"Dairy"
"Total dairy products ","France","Million dollars","2005",126.2,"Dairy"
"Total dairy products ","France","Million dollars","2004",134.5,"Dairy"
"Total dairy products ","France","Million dollars","2003",109.9,"Dairy"
"Total dairy products ","France","Million dollars","2002",91.8,"Dairy"
"Total dairy products ","France","Million dollars","2001",72.9,"Dairy"
"Total dairy products ","France","Million dollars","2000",71.9,"Dairy"
"Total dairy products ","France","Million dollars","1999",74.9,"Dairy"
"Total dairy products ","Canada","Million dollars","2023",201.4,"Dairy"
"Total dairy products ","Canada","Million dollars","2022",177.9,"Dairy"
"Total dairy products ","Canada","Million dollars","2021",160.5,"Dairy"
"Total dairy products ","Canada","Million dollars","2020",166.8,"Dairy"
"Total dairy products ","Canada","Million dollars","2019",139,"Dairy"
"Total dairy products ","Canada","Million dollars","2018",118.1,"Dairy"
"Total dairy products ","Canada","Million dollars","2017",110.8,"Dairy"
"Total dairy products ","Canada","Million dollars","2016",80.2,"Dairy"
"Total dairy products ","Canada","Million dollars","2015",79.5,"Dairy"
"Total dairy products ","Canada","Million dollars","2014",98.5,"Dairy"
"Total dairy products ","Canada","Million dollars","2013",95.8,"Dairy"
"Total dairy products ","Canada","Million dollars","2012",82.3,"Dairy"
"Total dairy products ","Canada","Million dollars","2011",70.3,"Dairy"
"Total dairy products ","Canada","Million dollars","2010",76.8,"Dairy"
"Total dairy products ","Canada","Million dollars","2009",57.5,"Dairy"
"Total dairy products ","Canada","Million dollars","2008",62.6,"Dairy"
"Total dairy products ","Canada","Million dollars","2007",86.5,"Dairy"
"Total dairy products ","Canada","Million dollars","2006",75.1,"Dairy"
"Total dairy products ","Canada","Million dollars","2005",86.2,"Dairy"
"Total dairy products ","Canada","Million dollars","2004",90.1,"Dairy"
"Total dairy products ","Canada","Million dollars","2003",57,"Dairy"
"Total dairy products ","Canada","Million dollars","2002",66.5,"Dairy"
"Total dairy products ","Canada","Million dollars","2001",80.1,"Dairy"
"Total dairy products ","Canada","Million dollars","2000",52.6,"Dairy"
"Total dairy products ","Canada","Million dollars","1999",71.3,"Dairy"
"Total dairy products ","Mexico","Million dollars","2023",192.3,"Dairy"
"Total dairy products ","Mexico","Million dollars","2022",167.9,"Dairy"
"Total dairy products ","Mexico","Million dollars","2021",117.5,"Dairy"
"Total dairy products ","Mexico","Million dollars","2020",145.8,"Dairy"
"Total dairy products ","Mexico","Million dollars","2019",130.7,"Dairy"
"Total dairy products ","Mexico","Million dollars","2018",110.4,"Dairy"
"Total dairy products ","Mexico","Million dollars","2017",88.4,"Dairy"
"Total dairy products ","Mexico","Million dollars","2016",97.7,"Dairy"
"Total dairy products ","Mexico","Million dollars","2015",86.5,"Dairy"
"Total dairy products ","Mexico","Million dollars","2014",82.8,"Dairy"
"Total dairy products ","Mexico","Million dollars","2013",78.9,"Dairy"
"Total dairy products ","Mexico","Million dollars","2012",76.5,"Dairy"
"Total dairy products ","Mexico","Million dollars","2011",69.3,"Dairy"
"Total dairy products ","Mexico","Million dollars","2010",64.7,"Dairy"
"Total dairy products ","Mexico","Million dollars","2009",56.7,"Dairy"
"Total dairy products ","Mexico","Million dollars","2008",63.8,"Dairy"
"Total dairy products ","Mexico","Million dollars","2007",51.4,"Dairy"
"Total dairy products ","Mexico","Million dollars","2006",51.7,"Dairy"
"Total dairy products ","Mexico","Million dollars","2005",44.8,"Dairy"
"Total dairy products ","Mexico","Million dollars","2004",31.1,"Dairy"
"Total dairy products ","Mexico","Million dollars","2003",23.1,"Dairy"
"Total dairy products ","Mexico","Million dollars","2002",10.1,"Dairy"
"Total dairy products ","Mexico","Million dollars","2001",7.5,"Dairy"
"Total dairy products ","Mexico","Million dollars","2000",7.7,"Dairy"
"Total dairy products ","Mexico","Million dollars","1999",4.6,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2023",155.2,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2022",137,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2021",124,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2020",116.3,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2019",103.5,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2018",95.5,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2017",97.1,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2016",98.9,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2015",98.2,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2014",107.1,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2013",82.9,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2012",77.6,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2011",80.2,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2010",63.4,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2009",58.9,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2008",74.8,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2007",67,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2006",66,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2005",61.6,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2004",57.6,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2003",56,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2002",49.2,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2001",47.9,"Dairy"
"Total dairy products ","Netherlands","Million dollars","2000",55.8,"Dairy"
"Total dairy products ","Netherlands","Million dollars","1999",44.7,"Dairy"
"Total dairy products ","Spain","Million dollars","2023",145.9,"Dairy"
"Total dairy products ","Spain","Million dollars","2022",111.4,"Dairy"
"Total dairy products ","Spain","Million dollars","2021",99.2,"Dairy"
"Total dairy products ","Spain","Million dollars","2020",88.8,"Dairy"
"Total dairy products ","Spain","Million dollars","2019",98.9,"Dairy"
"Total dairy products ","Spain","Million dollars","2018",108,"Dairy"
"Total dairy products ","Spain","Million dollars","2017",97.7,"Dairy"
"Total dairy products ","Spain","Million dollars","2016",93.3,"Dairy"
"Total dairy products ","Spain","Million dollars","2015",100.2,"Dairy"
"Total dairy products ","Spain","Million dollars","2014",96.5,"Dairy"
"Total dairy products ","Spain","Million dollars","2013",79.5,"Dairy"
"Total dairy products ","Spain","Million dollars","2012",60.3,"Dairy"
"Total dairy products ","Spain","Million dollars","2011",57.6,"Dairy"
"Total dairy products ","Spain","Million dollars","2010",46.4,"Dairy"
"Total dairy products ","Spain","Million dollars","2009",41.4,"Dairy"
"Total dairy products ","Spain","Million dollars","2008",43.6,"Dairy"
"Total dairy products ","Spain","Million dollars","2007",38.1,"Dairy"
"Total dairy products ","Spain","Million dollars","2006",32.7,"Dairy"
"Total dairy products ","Spain","Million dollars","2005",26.9,"Dairy"
"Total dairy products ","Spain","Million dollars","2004",22.3,"Dairy"
"Total dairy products ","Spain","Million dollars","2003",18.2,"Dairy"
"Total dairy products ","Spain","Million dollars","2002",13.4,"Dairy"
"Total dairy products ","Spain","Million dollars","2001",10.5,"Dairy"
"Total dairy products ","Spain","Million dollars","2000",8.4,"Dairy"
"Total dairy products ","Spain","Million dollars","1999",5.1,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2023",759.6,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2022",679.8,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2021",620,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2020",553.2,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2019",574.6,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2018",561,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2017",513,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2016",557.6,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2015",574.4,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2014",518,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2013",488.6,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2012",437.6,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2011",414.3,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2010",393.7,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2009",427.8,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2008",507,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2007",503.5,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2006",483.6,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2005",525.6,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2004",448.8,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2003",402,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2002",395,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2001",376.9,"Dairy"
"Total dairy products ","Rest of world","Million dollars","2000",388.9,"Dairy"
"Total dairy products ","Rest of world","Million dollars","1999",375.9,"Dairy"
"Total dairy products ","World","Million dollars","2023",3041.4,"Dairy"
"Total dairy products ","World","Million dollars","2022",2706.1,"Dairy"
"Total dairy products ","World","Million dollars","2021",2386.2,"Dairy"
"Total dairy products ","World","Million dollars","2020",2065.6,"Dairy"
"Total dairy products ","World","Million dollars","2019",2128.2,"Dairy"
"Total dairy products ","World","Million dollars","2018",2010.7,"Dairy"
"Total dairy products ","World","Million dollars","2017",1827.4,"Dairy"
"Total dairy products ","World","Million dollars","2016",1873.7,"Dairy"
"Total dairy products ","World","Million dollars","2015",1893.5,"Dairy"
"Total dairy products ","World","Million dollars","2014",1844.3,"Dairy"
"Total dairy products ","World","Million dollars","2013",1649.1,"Dairy"
"Total dairy products ","World","Million dollars","2012",1604.2,"Dairy"
"Total dairy products ","World","Million dollars","2011",1502.1,"Dairy"
"Total dairy products ","World","Million dollars","2010",1347.2,"Dairy"
"Total dairy products ","World","Million dollars","2009",1353.4,"Dairy"
"Total dairy products ","World","Million dollars","2008",1595.6,"Dairy"
"Total dairy products ","World","Million dollars","2007",1500.8,"Dairy"
"Total dairy products ","World","Million dollars","2006",1405.7,"Dairy"
"Total dairy products ","World","Million dollars","2005",1388.4,"Dairy"
"Total dairy products ","World","Million dollars","2004",1292.3,"Dairy"
"Total dairy products ","World","Million dollars","2003",1110.3,"Dairy"
"Total dairy products ","World","Million dollars","2002",1008.8,"Dairy"
"Total dairy products ","World","Million dollars","2001",995.8,"Dairy"
"Total dairy products ","World","Million dollars","2000",922.3,"Dairy"
"Total dairy products ","World","Million dollars","1999",930.3,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2023",416.8,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2022",401.1,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2021",370.8,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2020",368.4,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2019",384.2,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2018",364,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2017",367,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2016",385.2,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2015",354.9,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2014",295.9,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2013",273.2,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2012",281.7,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2011",242.7,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2010",244.8,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2009",285.6,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2008",302.6,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2007",359.6,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2006",367.7,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2005",375.8,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2004",341.8,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2003",335.1,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2002",329.9,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2001",323.5,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","2000",297.1,"Dairy"
"Total dairy products ","World (quantity)","1,000 metric tons","1999",298.8,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2023",469.5,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2022",446.1,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2021",420.5,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2020",291.2,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2019",372.6,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2018",324.4,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2017",302.3,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2016",307,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2015",303.8,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2014",307.4,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2013",309.7,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2012",301.3,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2011",311.5,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2010",277.2,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2009",266.9,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2008",325.7,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2007",300.9,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2006",241,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2005",220.3,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2004",223.1,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2003",210.4,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2002",165.3,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2001",162.5,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","2000",145.3,"Dairy"
"Cheese, fresh or processed","Italy","Million dollars","1999",146,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2023",202.8,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2022",193.4,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2021",176.3,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2020",156.4,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2019",173.8,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2018",190.9,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2017",164.6,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2016",169.2,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2015",166.1,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2014",198.2,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2013",193.5,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2012",165.9,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2011",182.7,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2010",142,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2009",140.7,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2008",154.2,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2007",149,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2006",134.1,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2005",123.6,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2004",131.2,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2003",107.9,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2002",89.6,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2001",71.2,"Dairy"
"Cheese, fresh or processed","France","Million dollars","2000",68.5,"Dairy"
"Cheese, fresh or processed","France","Million dollars","1999",73.1,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2023",145.4,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2022",111.3,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2021",99.2,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2020",88.6,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2019",98.9,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2018",107.9,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2017",97.7,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2016",93.2,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2015",100.1,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2014",96.3,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2013",79.1,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2012",59.3,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2011",56.7,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2010",45.8,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2009",40.5,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2008",42.5,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2007",37.1,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2006",31.6,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2005",25.8,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2004",21.1,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2003",16.5,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2002",11.5,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2001",8.5,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","2000",7,"Dairy"
"Cheese, fresh or processed","Spain","Million dollars","1999",5.1,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2023",130.1,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2022",116,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2021",109,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2020",94.3,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2019",90.3,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2018",87,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2017",85.1,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2016",84.4,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2015",88.6,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2014",97.8,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2013",76,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2012",71.9,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2011",75.5,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2010",59.3,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2009",55.9,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2008",71.8,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2007",64.4,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2006",64.2,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2005",59.6,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2004",55.6,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2003",51.8,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2002",42.3,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2001",43.5,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","2000",40.5,"Dairy"
"Cheese, fresh or processed","Netherlands","Million dollars","1999",35.7,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2023",118.4,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2022",117.1,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2021",118.1,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2020",100.3,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2019",89.2,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2018",92.3,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2017",75.8,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2016",76.4,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2015",88.8,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2014",82.6,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2013",82,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2012",65.3,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2011",60.8,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2010",61.8,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2009",49.8,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2008",57.2,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2007",51.9,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2006",44.9,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2005",47.2,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2004",46.8,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2003",42.1,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2002",35,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2001",30.8,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","2000",30,"Dairy"
"Cheese, fresh or processed","Switzerland","Million dollars","1999",31.8,"Dairy"
"Cheese, fresh or processed","Ireland","Million dollars","2023",88.3,"Dairy"
