"category","country","unit","year","value","sheet"
"Coffee extracts and preparations ","Colombia","Million dollars","2018",63.2,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2017",61.8,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2016",63.7,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2015",73.3,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2014",71,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2013",87,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2012",91.9,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2011",117.6,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2010",100.6,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2009",66.1,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2008",30.8,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2007",19.8,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2006",24.8,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2005",23.3,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2004",13.8,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2003",8.9,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2002",8.3,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2001",12.1,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2000",12,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","1999",16.2,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2023",149,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2022",150.5,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2021",95.8,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2020",108.6,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2019",92.9,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2018",100.9,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2017",100.3,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2016",82.3,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2015",92.9,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2014",97.2,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2013",112.4,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2012",97.3,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2011",91.6,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2010",72.2,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2009",71.3,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2008",79.9,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2007",65.3,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2006",52.1,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2005",50.4,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2004",31.5,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2003",32.7,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2002",23.5,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2001",30.7,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","2000",35.1,"Coffee"
"Coffee extracts and preparations ","Brazil","Million dollars","1999",43.5,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2023",54.6,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2022",55.5,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2021",43.2,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2020",26.1,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2019",33.5,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2018",43.6,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2017",36.9,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2016",28.5,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2015",23.3,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2014",26.8,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2013",30.8,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2012",25,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2011",8.8,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2010",10.3,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2009",3.9,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2008",3.3,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2007",2.4,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2006",1.7,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2005",0.2,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2004",0.5,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2003",0.2,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2002",0.1,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2001",0.1,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","2000",0.1,"Coffee"
"Coffee extracts and preparations ","India","Million dollars","1999",0.1,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2023",210.9,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2022",232.5,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2021",143.3,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2020",159.1,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2019",108.4,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2018",91.5,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2017",94.9,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2016",87.9,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2015",114.2,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2014",138.7,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2013",125.7,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2012",160.9,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2011",133.6,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2010",104.8,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2009",92,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2008",88,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2007",86.2,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2006",97.9,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2005",99.5,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2004",120.7,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2003",110.5,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2002",104.4,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2001",88.3,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","2000",95.7,"Coffee"
"Coffee extracts and preparations ","Rest of world","Million dollars","1999",94.8,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2023",777.3,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2022",767.4,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2021",492,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2020",488.5,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2019",408.4,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2018",389.1,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2017",388.4,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2016",351.6,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2015",406.1,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2014",448.8,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2013",489.9,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2012",491.2,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2011",451.1,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2010",386.9,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2009",326.4,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2008",295.1,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2007",257.6,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2006",235.3,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2005",222.9,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2004",202.4,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2003",184.6,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2002",171.9,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2001",164,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","2000",174.2,"Coffee"
"Coffee extracts and preparations ","World","Million dollars","1999",182,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2023",76.7,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2022",89.1,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2021",66.9,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2020",70.9,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2019",60.3,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2018",53.1,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2017",52.3,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2016",48.4,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2015",48.4,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2014",49.6,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2013",49.2,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2012",45.8,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2011",44.4,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2010",47,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2009",42.4,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2008",40.9,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2007",38.7,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2006",39.7,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2005",48.6,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2004",44,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2003",42.8,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2002",37,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2001",34.1,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","2000",33.7,"Coffee"
"Coffee extracts and preparations ","World (quantity)","1,000 metric tons","1999",34.7,"Coffee"
"Tea and mate","Japan","Million dollars","2023",108.2,"Coffee"
"Tea and mate","Japan","Million dollars","2022",84.7,"Coffee"
"Tea and mate","Japan","Million dollars","2021",95,"Coffee"
"Tea and mate","Japan","Million dollars","2020",81.6,"Coffee"
"Tea and mate","Japan","Million dollars","2019",62.4,"Coffee"
"Tea and mate","Japan","Million dollars","2018",63,"Coffee"
"Tea and mate","Japan","Million dollars","2017",52.7,"Coffee"
"Tea and mate","Japan","Million dollars","2016",45.5,"Coffee"
"Tea and mate","Japan","Million dollars","2015",37.8,"Coffee"
"Tea and mate","Japan","Million dollars","2014",31.7,"Coffee"
"Tea and mate","Japan","Million dollars","2013",34,"Coffee"
"Tea and mate","Japan","Million dollars","2012",30,"Coffee"
"Tea and mate","Japan","Million dollars","2011",32.3,"Coffee"
"Tea and mate","Japan","Million dollars","2010",24.7,"Coffee"
"Tea and mate","Japan","Million dollars","2009",21.9,"Coffee"
"Tea and mate","Japan","Million dollars","2008",19,"Coffee"
"Tea and mate","Japan","Million dollars","2007",19.1,"Coffee"
"Tea and mate","Japan","Million dollars","2006",18.5,"Coffee"
"Tea and mate","Japan","Million dollars","2005",10.4,"Coffee"
"Tea and mate","Japan","Million dollars","2004",5.7,"Coffee"
"Tea and mate","Japan","Million dollars","2003",5.4,"Coffee"
"Tea and mate","Japan","Million dollars","2002",4.5,"Coffee"
"Tea and mate","Japan","Million dollars","2001",3.5,"Coffee"
"Tea and mate","Japan","Million dollars","2000",4,"Coffee"
"Tea and mate","Japan","Million dollars","1999",3.7,"Coffee"
"Tea and mate","China","Million dollars","2023",98.1,"Coffee"
"Tea and mate","China","Million dollars","2022",115.8,"Coffee"
"Tea and mate","China","Million dollars","2021",111.6,"Coffee"
"Tea and mate","China","Million dollars","2020",107.5,"Coffee"
"Tea and mate","China","Million dollars","2019",125.2,"Coffee"
"Tea and mate","China","Million dollars","2018",132.9,"Coffee"
"Tea and mate","China","Million dollars","2017",125.3,"Coffee"
"Tea and mate","China","Million dollars","2016",136.8,"Coffee"
"Tea and mate","China","Million dollars","2015",124.4,"Coffee"
"Tea and mate","China","Million dollars","2014",118.1,"Coffee"
"Tea and mate","China","Million dollars","2013",128.1,"Coffee"
"Tea and mate","China","Million dollars","2012",126,"Coffee"
"Tea and mate","China","Million dollars","2011",102.6,"Coffee"
"Tea and mate","China","Million dollars","2010",82.3,"Coffee"
"Tea and mate","China","Million dollars","2009",66.8,"Coffee"
"Tea and mate","China","Million dollars","2008",80.5,"Coffee"
"Tea and mate","China","Million dollars","2007",70.8,"Coffee"
"Tea and mate","China","Million dollars","2006",60.7,"Coffee"
"Tea and mate","China","Million dollars","2005",47.7,"Coffee"
"Tea and mate","China","Million dollars","2004",38.4,"Coffee"
"Tea and mate","China","Million dollars","2003",35.3,"Coffee"
"Tea and mate","China","Million dollars","2002",27.4,"Coffee"
"Tea and mate","China","Million dollars","2001",21.4,"Coffee"
"Tea and mate","China","Million dollars","2000",20.4,"Coffee"
"Tea and mate","China","Million dollars","1999",24.5,"Coffee"
"Tea and mate","Canada","Million dollars","2023",92.2,"Coffee"
"Tea and mate","Canada","Million dollars","2022",88.5,"Coffee"
"Tea and mate","Canada","Million dollars","2021",81,"Coffee"
"Tea and mate","Canada","Million dollars","2020",96.2,"Coffee"
"Tea and mate","Canada","Million dollars","2019",96.7,"Coffee"
"Tea and mate","Canada","Million dollars","2018",85.9,"Coffee"
"Tea and mate","Canada","Million dollars","2017",96.7,"Coffee"
"Tea and mate","Canada","Million dollars","2016",87.6,"Coffee"
"Tea and mate","Canada","Million dollars","2015",86.1,"Coffee"
"Tea and mate","Canada","Million dollars","2014",87.6,"Coffee"
"Tea and mate","Canada","Million dollars","2013",101.3,"Coffee"
"Tea and mate","Canada","Million dollars","2012",105.6,"Coffee"
"Tea and mate","Canada","Million dollars","2011",106,"Coffee"
"Tea and mate","Canada","Million dollars","2010",103.8,"Coffee"
"Tea and mate","Canada","Million dollars","2009",91.4,"Coffee"
"Tea and mate","Canada","Million dollars","2008",73.9,"Coffee"
"Tea and mate","Canada","Million dollars","2007",68.3,"Coffee"
"Tea and mate","Canada","Million dollars","2006",65.2,"Coffee"
"Tea and mate","Canada","Million dollars","2005",61.7,"Coffee"
"Tea and mate","Canada","Million dollars","2004",62.9,"Coffee"
"Tea and mate","Canada","Million dollars","2003",53.3,"Coffee"
"Tea and mate","Canada","Million dollars","2002",53.4,"Coffee"
"Tea and mate","Canada","Million dollars","2001",52.5,"Coffee"
"Tea and mate","Canada","Million dollars","2000",46,"Coffee"
"Tea and mate","Canada","Million dollars","1999",37,"Coffee"
"Tea and mate","India","Million dollars","2023",71.8,"Coffee"
"Tea and mate","India","Million dollars","2022",82.9,"Coffee"
"Tea and mate","India","Million dollars","2021",85,"Coffee"
"Tea and mate","India","Million dollars","2020",70.4,"Coffee"
"Tea and mate","India","Million dollars","2019",67.6,"Coffee"
"Tea and mate","India","Million dollars","2018",60.7,"Coffee"
"Tea and mate","India","Million dollars","2017",69.1,"Coffee"
"Tea and mate","India","Million dollars","2016",66.3,"Coffee"
"Tea and mate","India","Million dollars","2015",65.1,"Coffee"
"Tea and mate","India","Million dollars","2014",66.7,"Coffee"
"Tea and mate","India","Million dollars","2013",69,"Coffee"
"Tea and mate","India","Million dollars","2012",59,"Coffee"
"Tea and mate","India","Million dollars","2011",65.2,"Coffee"
"Tea and mate","India","Million dollars","2010",58.7,"Coffee"
"Tea and mate","India","Million dollars","2009",50.3,"Coffee"
"Tea and mate","India","Million dollars","2008",48.9,"Coffee"
"Tea and mate","India","Million dollars","2007",39.5,"Coffee"
"Tea and mate","India","Million dollars","2006",42.6,"Coffee"
"Tea and mate","India","Million dollars","2005",36.8,"Coffee"
"Tea and mate","India","Million dollars","2004",28.5,"Coffee"
"Tea and mate","India","Million dollars","2003",29,"Coffee"
"Tea and mate","India","Million dollars","2002",23.5,"Coffee"
"Tea and mate","India","Million dollars","2001",23.1,"Coffee"
"Tea and mate","India","Million dollars","2000",21.4,"Coffee"
"Tea and mate","India","Million dollars","1999",20.3,"Coffee"
"Tea and mate","Rest of world","Million dollars","2023",371.1,"Coffee"
"Tea and mate","Rest of world","Million dollars","2022",382.5,"Coffee"
"Tea and mate","Rest of world","Million dollars","2021",346.7,"Coffee"
"Tea and mate","Rest of world","Million dollars","2020",303.6,"Coffee"
"Tea and mate","Rest of world","Million dollars","2019",309.5,"Coffee"
"Tea and mate","Rest of world","Million dollars","2018",294.9,"Coffee"
"Tea and mate","Rest of world","Million dollars","2017",300.7,"Coffee"
"Tea and mate","Rest of world","Million dollars","2016",312.8,"Coffee"
"Tea and mate","Rest of world","Million dollars","2015",304.7,"Coffee"
"Tea and mate","Rest of world","Million dollars","2014",312.6,"Coffee"
"Tea and mate","Rest of world","Million dollars","2013",294,"Coffee"
"Tea and mate","Rest of world","Million dollars","2012",268.7,"Coffee"
"Tea and mate","Rest of world","Million dollars","2011",263.3,"Coffee"
"Tea and mate","Rest of world","Million dollars","2010",250,"Coffee"
"Tea and mate","Rest of world","Million dollars","2009",209.8,"Coffee"
"Tea and mate","Rest of world","Million dollars","2008",217.2,"Coffee"
"Tea and mate","Rest of world","Million dollars","2007",203.1,"Coffee"
"Tea and mate","Rest of world","Million dollars","2006",192.5,"Coffee"
"Tea and mate","Rest of world","Million dollars","2005",174.1,"Coffee"
"Tea and mate","Rest of world","Million dollars","2004",157.7,"Coffee"
"Tea and mate","Rest of world","Million dollars","2003",143.2,"Coffee"
"Tea and mate","Rest of world","Million dollars","2002",137.2,"Coffee"
"Tea and mate","Rest of world","Million dollars","2001",135.7,"Coffee"
"Tea and mate","Rest of world","Million dollars","2000",126.7,"Coffee"
"Tea and mate","Rest of world","Million dollars","1999",127.1,"Coffee"
"Tea and mate","World","Million dollars","2023",741.4,"Coffee"
"Tea and mate","World","Million dollars","2022",754.4,"Coffee"
"Tea and mate","World","Million dollars","2021",719.3,"Coffee"
"Tea and mate","World","Million dollars","2020",659.3,"Coffee"
"Tea and mate","World","Million dollars","2019",661.4,"Coffee"
"Tea and mate","World","Million dollars","2018",637.4,"Coffee"
"Tea and mate","World","Million dollars","2017",644.5,"Coffee"
"Tea and mate","World","Million dollars","2016",649,"Coffee"
"Tea and mate","World","Million dollars","2015",618.1,"Coffee"
"Tea and mate","World","Million dollars","2014",616.7,"Coffee"
"Tea and mate","World","Million dollars","2013",626.4,"Coffee"
"Tea and mate","World","Million dollars","2012",589.3,"Coffee"
"Tea and mate","World","Million dollars","2011",569.4,"Coffee"
"Tea and mate","World","Million dollars","2010",519.5,"Coffee"
"Tea and mate","World","Million dollars","2009",440.2,"Coffee"
"Tea and mate","World","Million dollars","2008",439.5,"Coffee"
"Tea and mate","World","Million dollars","2007",400.8,"Coffee"
"Tea and mate","World","Million dollars","2006",379.5,"Coffee"
"Tea and mate","World","Million dollars","2005",330.7,"Coffee"
"Tea and mate","World","Million dollars","2004",293.2,"Coffee"
"Tea and mate","World","Million dollars","2003",266.2,"Coffee"
"Tea and mate","World","Million dollars","2002",246,"Coffee"
"Tea and mate","World","Million dollars","2001",236.2,"Coffee"
"Tea and mate","World","Million dollars","2000",218.5,"Coffee"
"Tea and mate","World","Million dollars","1999",212.6,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2023",182.6,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2022",199.7,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2021",186.9,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2020",181,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2019",188.6,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2018",181,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2017",193.7,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2016",200.7,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2015",202.3,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2014",199.6,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2013",206.6,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2012",201.2,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2011",202.2,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2010",203.2,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2009",189.8,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2008",199.1,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2007",187.5,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2006",187.6,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2005",175.9,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2004",184.3,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2003",168,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2002",163,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2001",164.7,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","2000",161,"Coffee"
"Tea and mate","World (quantity)","1,000 metric tons","1999",152,"Coffee"
"Spices","India","Million dollars","2023",304.4,"Coffee"
"Spices","India","Million dollars","2022",285.9,"Coffee"
"Spices","India","Million dollars","2021",311.7,"Coffee"
"Spices","India","Million dollars","2020",240,"Coffee"
"Spices","India","Million dollars","2019",224.5,"Coffee"
"Spices","India","Million dollars","2018",220.2,"Coffee"
"Spices","India","Million dollars","2017",238.6,"Coffee"
"Spices","India","Million dollars","2016",248.3,"Coffee"
"Spices","India","Million dollars","2015",260.1,"Coffee"
"Spices","India","Million dollars","2014",185.2,"Coffee"
"Spices","India","Million dollars","2013",181.2,"Coffee"
"Spices","India","Million dollars","2012",209.4,"Coffee"
"Spices","India","Million dollars","2011",174.7,"Coffee"
"Spices","India","Million dollars","2010",119.8,"Coffee"
"Spices","India","Million dollars","2009",96.5,"Coffee"
"Spices","India","Million dollars","2008",132.6,"Coffee"
"Spices","India","Million dollars","2007",122.4,"Coffee"
"Spices","India","Million dollars","2006",66.6,"Coffee"
"Spices","India","Million dollars","2005",51.2,"Coffee"
"Spices","India","Million dollars","2004",54.1,"Coffee"
"Spices","India","Million dollars","2003",46.3,"Coffee"
"Spices","India","Million dollars","2002",51.8,"Coffee"
"Spices","India","Million dollars","2001",59.4,"Coffee"
"Spices","India","Million dollars","2000",91.7,"Coffee"
"Spices","India","Million dollars","1999",144.6,"Coffee"
"Spices","Vietnam","Million dollars","2023",298.9,"Coffee"
"Spices","Vietnam","Million dollars","2022",390.8,"Coffee"
"Spices","Vietnam","Million dollars","2021",298.3,"Coffee"
"Spices","Vietnam","Million dollars","2020",202.8,"Coffee"
"Spices","Vietnam","Million dollars","2019",193.5,"Coffee"
"Spices","Vietnam","Million dollars","2018",201.2,"Coffee"
"Spices","Vietnam","Million dollars","2017",261.6,"Coffee"
"Spices","Vietnam","Million dollars","2016",342.3,"Coffee"
"Spices","Vietnam","Million dollars","2015",299.1,"Coffee"
"Spices","Vietnam","Million dollars","2014",284.3,"Coffee"
"Spices","Vietnam","Million dollars","2013",177.6,"Coffee"
"Spices","Vietnam","Million dollars","2012",100.8,"Coffee"
"Spices","Vietnam","Million dollars","2011",130.1,"Coffee"
"Spices","Vietnam","Million dollars","2010",64.3,"Coffee"
"Spices","Vietnam","Million dollars","2009",55.9,"Coffee"
"Spices","Vietnam","Million dollars","2008",51.7,"Coffee"
"Spices","Vietnam","Million dollars","2007",29.4,"Coffee"
"Spices","Vietnam","Million dollars","2006",37,"Coffee"
"Spices","Vietnam","Million dollars","2005",32.6,"Coffee"
"Spices","Vietnam","Million dollars","2004",28.9,"Coffee"
"Spices","Vietnam","Million dollars","2003",20.7,"Coffee"
"Spices","Vietnam","Million dollars","2002",18.9,"Coffee"
"Spices","Vietnam","Million dollars","2001",12.1,"Coffee"
"Spices","Vietnam","Million dollars","2000",18.6,"Coffee"
"Spices","Vietnam","Million dollars","1999",16.6,"Coffee"
"Spices","China","Million dollars","2023",165.7,"Coffee"
"Spices","China","Million dollars","2022",153.6,"Coffee"
"Spices","China","Million dollars","2021",152.6,"Coffee"
"Spices","China","Million dollars","2020",152.2,"Coffee"
"Spices","China","Million dollars","2019",167.8,"Coffee"
"Spices","China","Million dollars","2018",163,"Coffee"
"Spices","China","Million dollars","2017",156.7,"Coffee"
"Spices","China","Million dollars","2016",143.9,"Coffee"
"Spices","China","Million dollars","2015",155.9,"Coffee"
"Spices","China","Million dollars","2014",163.8,"Coffee"
"Spices","China","Million dollars","2013",131,"Coffee"
"Spices","China","Million dollars","2012",116.5,"Coffee"
"Spices","China","Million dollars","2011",121.4,"Coffee"
"Spices","China","Million dollars","2010",107.6,"Coffee"
"Spices","China","Million dollars","2009",80.1,"Coffee"
"Spices","China","Million dollars","2008",83.3,"Coffee"
"Spices","China","Million dollars","2007",62.9,"Coffee"
"Spices","China","Million dollars","2006",49,"Coffee"
"Spices","China","Million dollars","2005",53.7,"Coffee"
"Spices","China","Million dollars","2004",54.7,"Coffee"
"Spices","China","Million dollars","2003",38.4,"Coffee"
"Spices","China","Million dollars","2002",31.1,"Coffee"
"Spices","China","Million dollars","2001",28.1,"Coffee"
"Spices","China","Million dollars","2000",26,"Coffee"
"Spices","China","Million dollars","1999",20.8,"Coffee"
"Spices","Madagascar","Million dollars","2023",150.7,"Coffee"
"Spices","Madagascar","Million dollars","2022",286.5,"Coffee"
"Spices","Madagascar","Million dollars","2021",255.5,"Coffee"
"Spices","Madagascar","Million dollars","2020",288.9,"Coffee"
"Spices","Madagascar","Million dollars","2019",419.1,"Coffee"
"Spices","Madagascar","Million dollars","2018",521.6,"Coffee"
"Spices","Madagascar","Million dollars","2017",401.7,"Coffee"
"Spices","Madagascar","Million dollars","2016",227.8,"Coffee"
"Spices","Madagascar","Million dollars","2015",120.9,"Coffee"
"Spices","Madagascar","Million dollars","2014",74.5,"Coffee"
"Spices","Madagascar","Million dollars","2013",50.2,"Coffee"
"Spices","Madagascar","Million dollars","2012",45.3,"Coffee"
"Spices","Madagascar","Million dollars","2011",25.5,"Coffee"
"Spices","Madagascar","Million dollars","2010",28.3,"Coffee"
"Spices","Madagascar","Million dollars","2009",28.6,"Coffee"
"Spices","Madagascar","Million dollars","2008",29.2,"Coffee"
"Spices","Madagascar","Million dollars","2007",34.2,"Coffee"
"Spices","Madagascar","Million dollars","2006",31.1,"Coffee"
"Spices","Madagascar","Million dollars","2005",36.9,"Coffee"
"Spices","Madagascar","Million dollars","2004",134.2,"Coffee"
