"category","country","unit","year","value","sheet"
"Total sweeteners and candy ","Mexico","Million dollars","2023",2161.4,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2022",2142.8,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2021",1625.4,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2020",1533.8,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2019",1347.9,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2018",1397.3,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2017",1296.9,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2016",1367.2,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2015",1434.7,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2014",1394.6,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2013",1696.1,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2012",1353.1,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2011",1742.7,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2010",1166.7,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2009",903.6,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2008",804.7,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2007",470.4,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2006",759.2,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2005",458.1,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2004",307.7,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2003",266.8,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2002",295.7,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2001",215.5,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","2000",174.9,"Sweets"
"Total sweeteners and candy ","Mexico","Million dollars","1999",176.4,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2023",1043.9,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2022",1006.1,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2021",869.7,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2020",764.5,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2019",785.8,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2018",823.8,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2017",814,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2016",825.6,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2015",828.6,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2014",821.6,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2013",825.7,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2012",840.2,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2011",763.8,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2010",692.5,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2009",635.9,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2008",711.3,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2007",671.6,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2006",629.1,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2005",604.8,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2004",572.1,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2003",594.6,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2002",467.6,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2001",407.8,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","2000",311.2,"Sweets"
"Total sweeteners and candy ","Canada","Million dollars","1999",319.9,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2023",637.3,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2022",386.2,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2021",447.4,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2020",420.9,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2019",269.1,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2018",310.1,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2017",305.5,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2016",295.8,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2015",241.5,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2014",245.2,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2013",162.1,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2012",292.7,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2011",489.8,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2010",332.6,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2009",172.4,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2008",171,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2007",186.9,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2006",189.4,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2005",193.5,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2004",124.4,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2003",130.2,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2002",102.4,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2001",108.3,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","2000",90.2,"Sweets"
"Total sweeteners and candy ","Brazil","Million dollars","1999",128.7,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2023",279.6,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2022",273.1,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2021",224.2,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2020",178.4,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2019",154.5,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2018",144.2,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2017",136.1,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2016",117.8,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2015",99.3,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2014",94.6,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2013",77.8,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2012",71.7,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2011",64.8,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2010",54.5,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2009",47.3,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2008",43.6,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2007",41.8,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2006",35.5,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2005",32.6,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2004",28.8,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2003",24.8,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2002",26.5,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2001",27.7,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","2000",32.2,"Sweets"
"Total sweeteners and candy ","Germany","Million dollars","1999",35.8,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2023",237.4,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2022",202.3,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2021",149.2,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2020",112.5,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2019",105.9,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2018",92.2,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2017",85.7,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2016",86.4,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2015",70.8,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2014",64.7,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2013",58.3,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2012",41.3,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2011",23.4,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2010",20.2,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2009",24.8,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2008",27,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2007",13.2,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2006",6,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2005",5.2,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2004",7.6,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2003",10.5,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2002",7.4,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2001",2.9,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","2000",1.9,"Sweets"
"Total sweeteners and candy ","Turkey","Million dollars","1999",2.5,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2023",231.2,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2022",183.6,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2021",158.9,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2020",157.5,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2019",146,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2018",157.5,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2017",133.3,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2016",165.1,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2015",145.5,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2014",151.1,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2013",64.3,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2012",214.6,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2011",143.3,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2010",225.8,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2009",105.8,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2008",183.8,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2007",110.4,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2006",114.8,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2005",110.3,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2004",75.6,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2003",89,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2002",53.4,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2001",40.2,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","2000",44.5,"Sweets"
"Total sweeteners and candy ","Guatemala","Million dollars","1999",82.3,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2023",199.1,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2022",164.4,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2021",135.9,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2020",138.7,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2019",128.2,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2018",109.5,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2017",90.8,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2016",81.7,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2015",86.5,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2014",102.1,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2013",67.1,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2012",94.1,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2011",69.3,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2010",65.5,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2009",84.5,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2008",40.9,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2007",32.9,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2006",81.8,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2005",69.8,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2004",68.5,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2003",64.4,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2002",51.2,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2001",44.2,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","2000",54,"Sweets"
"Total sweeteners and candy ","Colombia","Million dollars","1999",42.7,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2023",194.4,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2022",207,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2021",207.5,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2020",177.8,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2019",137.5,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2018",131.6,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2017",133.2,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2016",127.7,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2015",139.4,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2014",174.2,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2013",169.2,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2012",205.3,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2011",187.5,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2010",148.8,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2009",74.1,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2008",70.1,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2007",75,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2006",110.4,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2005",78.7,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2004",58.6,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2003",66.2,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2002",86.6,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2001",56,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","2000",81.4,"Sweets"
"Total sweeteners and candy ","Argentina","Million dollars","1999",64.4,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2023",2209.5,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2022",2314.6,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2021",1881.8,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2020",1687.4,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2019",1590.1,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2018",1493.5,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2017",1680.3,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2016",1563.3,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2015",1575,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2014",1443.9,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2013",1174,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2012",1689.9,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2011",1677.7,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2010",1354.1,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2009",1042.3,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2008",938.9,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2007",1005.2,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2006",1129.6,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2005",948,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2004",871.2,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2003",891.5,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2002",769.7,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2001",703.9,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","2000",770.6,"Sweets"
"Total sweeteners and candy ","Rest of world","Million dollars","1999",740.8,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2023",7193.8,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2022",6880.1,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2021",5700,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2020",5171.5,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2019",4665,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2018",4659.7,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2017",4675.8,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2016",4630.6,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2015",4621.3,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2014",4492,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2013",4294.6,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2012",4802.9,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2011",5162.3,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2010",4060.7,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2009",3090.7,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2008",2991.3,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2007",2607.4,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2006",3055.8,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2005",2501,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2004",2114.5,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2003",2138,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2002",1860.5,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2001",1606.5,"Sweets"
"Total sweeteners and candy ","World","Million dollars","2000",1560.9,"Sweets"
"Total sweeteners and candy ","World","Million dollars","1999",1593.5,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2023",4744,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2022",4868.9,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2021",4504.9,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2020",4919.9,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2019",4271.9,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2018",4147.3,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2017",4076.9,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2016",4333.6,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2015",4414.4,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2014",4232.1,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2013",4018.3,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2012",4091.9,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2011",4521.3,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2010",3959.3,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2009",3421.1,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2008",3627.7,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2007",2951.2,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2006",3880.4,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2005",3093.9,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2004",2386.8,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2003",2372.5,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2002",2144.7,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2001",2035.3,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","2000",2111.8,"Sweets"
"Total sweeteners and candy ","World (quantity)","1,000 metric tons","1999",2207.6,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2023",804.5,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2022",918.4,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2021",648.1,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2020",739.7,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2019",569.4,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2018",663.6,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2017",626.3,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2016",682.7,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2015",811.7,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2014",765.2,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2013",1129.2,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2012",839.7,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2011",1269,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2010",721,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2009",519.3,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2008",423.7,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2007",111.1,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2006",392.2,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2005",148.1,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2004",30,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2003",19.9,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2002",97.6,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2001",68.9,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","2000",30.4,"Sweets"
"Sugar, cane and beet ","Mexico","Million dollars","1999",39.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2023",505.1,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2022",211.4,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2021",275.1,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2020",313.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2019",175.9,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2018",196.7,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2017",161.2,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2016",193.9,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2015",154,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2014",137.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2013",77.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2012",220,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2011",400.6,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2010",271.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2009",90.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2008",96.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2007",116.7,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2006",124.9,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2005",145.3,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2004",67.4,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2003",70.9,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2002",55,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2001",77.9,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","2000",59.7,"Sweets"
"Sugar, cane and beet ","Brazil","Million dollars","1999",72.8,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2023",215.1,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2022",170.9,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2021",144.5,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2020",148.3,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2019",135.4,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2018",147.5,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2017",123.2,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2016",155.7,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2015",135.6,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2014",135.6,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2013",54.4,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2012",204.2,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2011",133.6,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2010",213.7,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2009",100,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2008",175.7,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2007",104.6,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2006",111.2,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2005",107.7,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2004",73.5,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2003",85.9,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2002",50.2,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2001",35.3,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","2000",42.4,"Sweets"
"Sugar, cane and beet ","Guatemala","Million dollars","1999",81.4,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2023",157.9,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2022",147.1,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2021",67.7,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2020",73.7,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2019",91.4,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2018",67,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2017",52.6,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2016",92.5,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2015",88.8,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2014",83,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2013",70.8,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2012",186.7,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2011",87.8,"Sweets"
"Sugar, cane and beet ","El Salvador","Million dollars","2010",83.7,"Sweets"
