"category","country","unit","year","value","sheet"
"Nonalcoholic beverages ","Italy","Million dollars","2016",240.6,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2015",241.7,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2014",221,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2013",189.3,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2012",163.2,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2011",143.3,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2010",137.8,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2009",120.8,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2008",111.8,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2007",107.3,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2006",84.1,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2005",80.5,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2004",63.9,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2003",51.8,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2002",41.3,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2001",31.6,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2000",35.6,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","1999",27.8,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2023",349.4,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2022",600.8,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2021",889.9,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2020",1045.2,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2019",1027.2,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2018",950.6,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2017",864,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2016",696.3,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2015",600.7,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2014",490.4,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2013",509.2,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2012",529.1,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2011",461,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2010",390.5,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2009",332.2,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2008",326.5,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2007",597.6,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2006",760.2,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2005",442.6,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2004",335.6,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2003",185.2,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2002",84.7,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2001",91.6,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","2000",48.1,"Beverages"
"Nonalcoholic beverages ","Austria","Million dollars","1999",15,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2023",279.9,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2022",451.3,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2021",689.1,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2020",641.4,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2019",715.8,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2018",718,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2017",806.6,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2016",842.2,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2015",933.6,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2014",766.1,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2013",672.5,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2012",543.9,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2011",445.3,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2010",381.8,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2009",403.8,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2008",430.4,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2007",126.4,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2006",32,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2005",0.3,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2004",0.4,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2003",0.5,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2002",0.2,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2001",0.5,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","2000",0.4,"Beverages"
"Nonalcoholic beverages ","Switzerland","Million dollars","1999",0.4,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2023",260.2,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2022",258.3,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2021",239.2,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2020",223.6,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2019",244.9,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2018",223,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2017",230.5,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2016",188.2,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2015",156.5,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2014",174.7,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2013",147,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2012",136.3,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2011",117.9,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2010",111.6,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2009",98.5,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2008",112,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2007",120.9,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2006",96.6,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2005",89.2,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2004",100.4,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2003",80,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2002",97.3,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2001",107.5,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","2000",112.7,"Beverages"
"Nonalcoholic beverages ","France","Million dollars","1999",110.2,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2023",1107.1,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2022",1174.4,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2021",1194.8,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2020",994.5,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2019",858.3,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2018",979.1,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2017",1028,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2016",945.8,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2015",800.2,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2014",707,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2013",606.8,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2012",575.6,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2011",449.4,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2010",382.2,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2009",324.3,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2008",500.7,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2007",635.9,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2006",343.9,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2005",260.4,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2004",214.1,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2003",191.9,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2002",159.2,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2001",136.3,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","2000",116.8,"Beverages"
"Nonalcoholic beverages ","Rest of world","Million dollars","1999",87.6999999999999,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2023",3973.4,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2022",4177,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2021",4405.7,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2020",4139.9,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2019",3936,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2018",3792.8,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2017",3719.2,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2016",3390.4,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2015",3146.3,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2014",2790.6,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2013",2589.5,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2012",2406.2,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2011",2030.1,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2010",1790.1,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2009",1625.9,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2008",1876.1,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2007",2012.2,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2006",1768.2,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2005",1329.6,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2004",1158.2,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2003",966,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2002",822.7,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2001",745.4,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","2000",682.3,"Beverages"
"Nonalcoholic beverages ","World","Million dollars","1999",626,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2023",3396.4,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2022",3363.7,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2021",3564.6,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2020",3212.3,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2019",2906.1,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2018",2820.9,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2017",2849.6,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2016",2655.1,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2015",2382.9,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2014",2098.5,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2013",1983.9,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2012",1933.1,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2011",1774.4,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2010",1674.3,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2009",1609.6,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2008",1843.9,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2007",1965.2,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2006",1856.2,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2005",1751.5,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2004",1800.3,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2003",1707.8,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2002",1145.2,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2001",1097.8,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","2000",1079.3,"Beverages"
"Nonalcoholic beverages ","World (quantity)","1,000 litpf","1999",1034.2,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2023",4741.8,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2022",5048.1,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2021",3740.3,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2020",2668.2,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2019",1846.9,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2018",1522.9,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2017",1298.6,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2016",1133.9,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2015",1118.7,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2014",1053.5,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2013",818.6,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2012",781.4,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2011",755.5,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2010",684.5,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2009",569.2,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2008",612.8,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2007",634.7,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2006",581.8,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2005",488.5,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2004",436.8,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2003",461.7,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2002",433.1,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2001",345.5,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","2000",374.8,"Beverages"
"Liquors and liqueurs ","Mexico","Million dollars","1999",209.6,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2023",1945.5,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2022",3070.1,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2021",2936.9,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2020",2367.7,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2019",2548.3,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2018",2275.1,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2017",2062.9,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2016",2068.1,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2015",1873,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2014",1785.2,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2013",1777.3,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2012",1722.9,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2011",1606.4,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2010",1445.3,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2009",1301.2,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2008",1457.7,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2007",1506.2,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2006",1285.5,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2005",1148.8,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2004",953.7,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2003",845.4,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2002",736.7,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2001",629.7,"Beverages"
"Liquors and liqueurs ","France","Million dollars","2000",584,"Beverages"
"Liquors and liqueurs ","France","Million dollars","1999",523.1,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2023",1661.5,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2022",1533.1,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2021",1191.5,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2020",1254.7,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2019",1878.3,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2018",1777.8,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2017",1713.7,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2016",1656.5,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2015",1546.3,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2014",1538.1,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2013",1504.6,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2012",1352.9,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2011",1246,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2010",1119.6,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2009",1015.1,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2008",1068.6,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2007",1070.3,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2006",971.1,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2005",896.3,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2004",822.4,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2003",720.8,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2002",672.3,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2001",642.2,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","2000",644.8,"Beverages"
"Liquors and liqueurs ","United Kingdom","Million dollars","1999",604.8,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2023",537.4,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2022",483.5,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2021",502.5,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2020",444.6,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2019",423.9,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2018",389.8,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2017",366.9,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2016",392.1,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2015",392.7,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2014",412.4,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2013",430.6,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2012",357.3,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2011",334.6,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2010",291.6,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2009",273.5,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2008",290.6,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2007",298.8,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2006",274.5,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2005",279.3,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2004",317.9,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2003",295.3,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2002",299.7,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2001",358.1,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","2000",383.1,"Beverages"
"Liquors and liqueurs ","Canada","Million dollars","1999",377.8,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2023",364.5,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2022",351.2,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2021",314.3,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2020",299.1,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2019",328,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2018",345.8,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2017",257.9,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2016",302.7,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2015",298.1,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2014",276.4,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2013",291.3,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2012",258.2,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2011",250.9,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2010",244.7,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2009",199.7,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2008",206.7,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2007",178.4,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2006",174.1,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2005",144.4,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2004",152,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2003",149.6,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2002",129.7,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2001",115.5,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","2000",88.3,"Beverages"
"Liquors and liqueurs ","Netherlands","Million dollars","1999",45.1,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2023",265.1,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2022",358,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2021",391.4,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2020",505.1,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2019",797,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2018",689.5,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2017",617.5,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2016",548.9,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2015",525.7,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2014",451.3,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2013",427.4,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2012",378.9,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2011",335.2,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2010",290.8,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2009",259.5,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2008",286.6,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2007",281.2,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2006",266.1,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2005",215.8,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2004",200.7,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2003",219.9,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2002",179.4,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2001",163.7,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","2000",146.3,"Beverages"
"Liquors and liqueurs ","Ireland","Million dollars","1999",145.9,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2023",241.5,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2022",233.6,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2021",153,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2020",104.2,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2019",177.9,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2018",170.1,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2017",144.4,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2016",139,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2015",144.6,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2014",142.9,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2013",152.8,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2012",153.5,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2011",145.2,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2010",141.6,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2009",151.1,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2008",139.8,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2007",128.2,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2006",110.4,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2005",102.1,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2004",91.2,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2003",84.2,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2002",74.1,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2001",69.7,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","2000",68.1,"Beverages"
"Liquors and liqueurs ","Italy","Million dollars","1999",62.6,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2023",137.6,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2022",159.2,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2021",177.2,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2020",224.9,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2019",245.9,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2018",234.9,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2017",259.5,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2016",273.4,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2015",289.2,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2014",315,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2013",344.3,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2012",360.7,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2011",406.7,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2010",420.3,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2009",418.5,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2008",402.4,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2007",401.6,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2006",364,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2005",373,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2004",345.1,"Beverages"
"Liquors and liqueurs ","Sweden","Million dollars","2003",324.8,"Beverages"
